日期,國家,城市,項目,次數,min,max,median,variance
2021-08-24,TW,Taipei,co,700,0.7,41.9,4.7,198.18
2021-09-28,TW,Taipei,co,672,0.8,20.0,3.5,84.65
2021-04-06,TW,Taipei,co,699,0.7,24.3,3.6,76.21
2021-07-11,TW,Taipei,co,707,0.4,17.2,3.0,55.57
2021-07-22,TW,Taipei,co,645,0.2,47.6,2.8,145.51
2021-09-16,TW,Taipei,co,673,1.3,25.6,4.8,152.88
2021-10-02,TW,Taipei,co,680,1.0,20.0,3.6,67.06
2021-01-19,TW,Taipei,co,696,1.3,30.2,3.6,116.58
2021-01-30,TW,Taipei,co,705,1.4,17.0,3.4,67.57
2021-04-16,TW,Taipei,co,702,1.6,30.3,4.2,128.60
2021-06-15,TW,Taipei,co,684,0.6,30.4,3.0,111.65
2021-08-01,TW,Taipei,co,712,1.0,17.9,4.6,94.11
2021-02-13,TW,Taipei,co,696,1.2,22.9,3.3,88.31
2021-03-08,TW,Taipei,co,699,1.6,36.0,4.0,175.22
2021-03-18,TW,Taipei,co,705,1.5,39.4,6.5,212.55
2021-05-20,TW,Taipei,co,669,0.5,54.6,3.8,167.17
2021-09-06,TW,Taipei,co,656,0.5,46.0,3.9,207.41
2021-03-06,TW,Taipei,co,703,1.6,26.7,8.7,211.05
2021-04-22,TW,Taipei,co,664,1.4,27.9,3.7,118.13
2021-05-11,TW,Taipei,co,689,0.6,47.6,4.9,193.33
2021-06-02,TW,Taipei,co,700,0.6,40.4,4.6,178.03
2021-07-19,TW,Taipei,co,662,0.2,23.5,2.0,75.89
2021-09-11,TW,Taipei,co,664,0.5,13.7,2.3,55.57
2021-02-25,TW,Taipei,co,699,1.4,38.5,5.9,272.86
2021-03-07,TW,Taipei,co,709,1.6,32.3,4.0,206.48
2021-03-11,TW,Taipei,co,701,2.5,35.8,6.0,272.23
2021-07-18,TW,Taipei,co,670,0.4,12.2,1.8,40.30
2021-07-21,TW,Taipei,co,666,0.3,20.8,2.4,104.98
2021-09-30,TW,Taipei,co,675,1.0,46.9,4.2,142.49
2021-03-16,TW,Taipei,co,711,2.2,33.0,7.2,223.70
2021-08-05,TW,Taipei,co,675,1.0,29.2,5.0,180.35
2021-01-13,TW,Taipei,co,702,1.5,49.6,5.7,287.89
2021-02-09,TW,Taipei,co,698,1.4,26.5,3.5,67.35
2021-04-19,TW,Taipei,co,691,0.8,27.6,3.5,77.93
2021-05-31,TW,Taipei,co,709,1.2,30.7,4.3,150.43
2021-06-16,TW,Taipei,co,709,0.6,33.9,2.6,86.07
2021-07-07,TW,Taipei,co,692,0.6,28.3,3.7,107.51
2021-01-01,TW,Taipei,co,707,1.6,15.6,4.3,81.41
2021-01-02,TW,Taipei,co,717,1.7,18.7,4.3,78.55
2021-07-24,TW,Taipei,co,676,0.2,38.2,2.8,120.49
2021-08-23,TW,Taipei,co,679,0.6,50.8,3.9,193.31
2021-09-09,TW,Taipei,co,650,0.5,29.4,2.5,83.73
2021-04-08,TW,Taipei,co,691,1.5,40.5,4.3,233.96
2021-08-21,TW,Taipei,co,717,0.8,32.4,4.9,123.66
2021-02-01,TW,Taipei,co,711,1.4,45.0,8.9,368.01
2021-02-07,TW,Taipei,co,701,1.9,38.5,5.2,141.73
2021-02-08,TW,Taipei,co,712,2.2,28.5,4.9,106.26
2021-05-08,TW,Taipei,co,716,1.2,22.8,4.6,115.67
2021-01-29,TW,Taipei,co,694,1.6,28.9,5.0,70.90
2021-06-25,TW,Taipei,co,699,0.6,26.2,4.9,125.39
2021-08-14,TW,Taipei,co,711,1.2,23.7,4.3,125.65
2021-08-15,TW,Taipei,co,717,0.8,22.5,4.5,88.18
2021-01-11,TW,Taipei,co,674,1.7,53.3,4.6,238.91
2021-09-23,TW,Taipei,co,674,0.6,41.0,3.3,134.12
2021-06-13,TW,Taipei,co,716,0.6,15.5,3.3,41.13
2021-02-14,TW,Taipei,co,703,1.2,16.6,4.5,86.91
2021-08-09,TW,Taipei,co,695,1.2,31.3,4.8,176.44
2020-12-28,TW,Taipei,co,715,1.6,30.6,4.8,119.63
2021-05-26,TW,Taipei,co,468,0.6,25.5,3.3,112.58
2021-09-21,TW,Taipei,co,690,0.8,25.2,4.6,106.76
2021-01-15,TW,Taipei,co,710,1.4,51.4,8.4,484.49
2021-06-08,TW,Taipei,co,695,0.6,33.3,4.5,105.38
2021-06-29,TW,Taipei,co,710,0.6,17.7,3.0,85.51
2021-10-03,TW,Taipei,co,441,1.3,8.8,2.7,28.83
2021-02-11,TW,Taipei,co,714,1.3,22.3,4.5,105.31
2021-05-13,TW,Taipei,co,650,0.6,35.8,4.3,138.56
2021-08-07,TW,Taipei,co,719,0.8,22.2,4.5,121.19
2021-09-13,TW,Taipei,co,534,0.6,56.1,2.7,301.29
2020-12-29,TW,Taipei,co,718,1.8,42.6,6.7,335.62
2021-02-23,TW,Taipei,co,702,1.3,215.6,4.5,768.70
2021-01-05,TW,Taipei,co,694,1.6,31.5,4.5,185.07
2021-01-07,TW,Taipei,co,699,1.7,31.2,4.7,117.80
2021-05-21,TW,Taipei,co,693,0.4,28.2,4.0,119.43
2021-07-04,TW,Taipei,co,713,0.7,32.3,3.3,101.00
2021-09-07,TW,Taipei,co,686,0.7,37.5,3.8,155.33
2021-09-29,TW,Taipei,co,679,1.3,31.4,4.2,103.30
2021-01-17,TW,Taipei,co,703,1.4,17.3,3.6,71.17
2021-04-17,TW,Taipei,co,711,1.8,19.5,4.4,82.81
2021-06-22,TW,Taipei,co,692,0.6,19.4,3.9,86.90
2021-07-29,TW,Taipei,co,694,0.2,45.2,5.7,223.66
2021-08-08,TW,Taipei,co,695,0.9,19.2,4.4,80.65
2021-01-08,TW,Taipei,co,662,1.4,26.2,4.4,100.45
2021-04-26,TW,Taipei,co,683,0.7,22.6,2.8,74.05
2021-05-27,TW,Taipei,co,462,0.6,32.4,2.7,113.13
2021-06-20,TW,Taipei,co,709,0.6,14.0,2.7,43.76
2021-01-18,TW,Taipei,co,702,1.6,28.0,4.0,93.45
2021-02-12,TW,Taipei,co,696,0.6,18.5,2.8,60.25
2021-02-28,TW,Taipei,co,709,1.4,22.7,4.2,109.31
2021-08-26,TW,Taipei,co,664,0.6,30.8,3.4,159.55
2021-01-16,TW,Taipei,co,714,1.3,30.5,4.8,176.82
2021-03-30,TW,Taipei,co,710,1.4,50.7,8.0,254.89
2021-08-02,TW,Taipei,co,686,1.5,70.7,5.2,337.82
2021-09-27,TW,Taipei,co,671,0.8,22.5,3.3,76.57
2020-12-31,TW,Taipei,co,698,0.2,20.3,3.8,79.84
2021-02-05,TW,Taipei,co,697,1.3,41.2,4.9,276.41
2021-04-12,TW,Taipei,co,702,1.7,51.5,6.8,261.42
2021-05-23,TW,Taipei,co,703,0.6,12.9,3.0,53.91
2021-08-03,TW,Taipei,co,692,1.2,58.2,4.9,228.14
2021-09-08,TW,Taipei,co,613,0.6,25.5,3.2,111.12
2021-01-28,TW,Taipei,co,710,2.7,56.0,6.5,186.46
2021-07-14,TW,Taipei,co,692,0.3,31.3,3.2,117.46
2021-07-28,TW,Taipei,co,694,1.3,33.6,4.7,180.80
2021-09-22,TW,Taipei,co,689,0.8,41.8,4.3,152.48
2020-12-30,TW,Taipei,co,706,0.2,29.0,4.6,122.66
2021-01-12,TW,Taipei,co,686,1.9,46.4,6.4,249.38
2021-03-09,TW,Taipei,co,692,1.8,46.2,4.3,215.91
2021-03-15,TW,Taipei,co,691,2.0,49.8,5.9,284.62
2021-06-26,TW,Taipei,co,702,1.2,25.2,4.0,92.04
2021-08-04,TW,Taipei,co,663,1.2,56.4,4.6,231.09
2021-04-04,TW,Taipei,co,719,2.0,14.7,5.4,58.35
2021-05-14,TW,Taipei,co,645,0.6,30.9,4.7,125.22
2021-06-12,TW,Taipei,co,713,0.6,16.3,3.4,56.17
2021-07-09,TW,Taipei,co,705,0.5,42.8,3.4,105.59
2021-02-10,TW,Taipei,co,678,1.5,15.3,3.5,50.20
2021-06-18,TW,Taipei,co,696,0.6,30.7,3.2,115.33
2021-07-26,TW,Taipei,co,693,0.9,25.8,3.4,132.55
2021-08-17,TW,Taipei,co,693,0.9,40.7,4.2,175.67
2021-09-15,TW,Taipei,co,682,0.9,37.8,4.4,147.69
2021-02-21,TW,Taipei,co,714,2.4,27.4,6.8,119.80
2021-04-21,TW,Taipei,co,681,1.5,20.0,3.3,69.20
2021-06-07,TW,Taipei,co,684,1.4,35.9,4.0,134.12
2021-09-24,TW,Taipei,co,678,0.6,17.9,2.9,76.07
2021-06-01,TW,Taipei,pm10,689,5.0,49.0,17.0,553.71
2021-01-17,TW,Taipei,pm10,744,5.0,77.0,34.0,1405.34
2021-04-14,TW,Taipei,pm10,685,1.0,50.0,13.0,700.28
2021-05-13,TW,Taipei,pm10,676,10.0,137.0,27.0,712.71
2021-07-04,TW,Taipei,pm10,566,9.0,56.0,24.0,628.72
2021-07-16,TW,Taipei,pm10,709,1.0,72.0,10.0,597.43
2021-07-31,TW,Taipei,pm10,700,1.0,54.0,19.0,837.88
2021-02-01,TW,Taipei,pm10,738,5.0,89.0,48.0,1734.37
2021-03-29,TW,Taipei,pm10,724,1.0,82.0,52.0,1842.91
2021-03-09,TW,Taipei,pm10,718,5.0,81.0,26.0,1919.60
2021-04-08,TW,Taipei,pm10,689,2.0,66.0,21.0,1421.00
2021-06-22,TW,Taipei,pm10,667,5.0,94.0,19.0,819.40
2021-07-15,TW,Taipei,pm10,693,1.0,138.0,9.0,714.68
2020-12-30,TW,Taipei,pm10,704,1.0,124.0,32.0,2993.45
2021-01-10,TW,Taipei,pm10,718,11.0,50.0,26.0,504.46
2021-04-28,TW,Taipei,pm10,708,5.0,58.0,20.0,928.21
2021-06-28,TW,Taipei,pm10,717,4.0,94.0,16.0,499.14
2021-07-23,TW,Taipei,pm10,692,1.0,108.0,20.0,2529.45
2021-01-24,TW,Taipei,pm10,743,5.0,76.0,32.0,1072.21
2021-04-07,TW,Taipei,pm10,727,5.0,67.0,27.0,811.36
2021-07-07,TW,Taipei,pm10,674,2.0,64.0,23.0,633.18
2021-07-19,TW,Taipei,pm10,722,1.0,54.0,10.0,399.28
2021-02-19,TW,Taipei,pm10,734,11.0,65.0,25.0,730.24
2021-02-27,TW,Taipei,pm10,644,3.0,87.0,15.0,1268.27
2021-03-22,TW,Taipei,pm10,735,10.0,119.0,46.0,2315.48
2021-06-26,TW,Taipei,pm10,727,5.0,53.0,20.0,521.92
2020-12-28,TW,Taipei,pm10,731,5.0,63.0,30.0,1648.49
2021-01-27,TW,Taipei,pm10,705,5.0,63.0,20.0,1099.01
2021-04-19,TW,Taipei,pm10,731,10.0,68.0,37.0,764.10
2021-06-20,TW,Taipei,pm10,732,5.0,113.0,19.0,615.80
2021-02-06,TW,Taipei,pm10,740,12.0,109.0,54.0,2582.66
2021-03-16,TW,Taipei,pm10,738,10.0,116.0,34.0,1388.81
2021-03-26,TW,Taipei,pm10,729,5.0,71.0,28.0,1396.18
2021-06-14,TW,Taipei,pm10,709,5.0,58.0,20.0,479.08
2021-08-18,TW,Taipei,pm10,715,2.0,55.0,20.0,614.60
2021-09-14,TW,Taipei,pm10,713,4.0,59.0,20.0,443.82
2020-12-29,TW,Taipei,pm10,727,5.0,77.0,32.0,2210.75
2021-03-04,TW,Taipei,pm10,667,5.0,68.0,37.0,1715.42
2021-06-05,TW,Taipei,pm10,615,1.0,42.0,12.0,386.86
2021-02-14,TW,Taipei,pm10,724,3.0,71.0,29.0,1833.59
2021-04-01,TW,Taipei,pm10,735,16.0,71.0,44.0,962.29
2021-05-20,TW,Taipei,pm10,694,12.0,63.0,27.0,637.52
2021-02-26,TW,Taipei,pm10,732,5.0,98.0,38.0,2584.48
2021-05-14,TW,Taipei,pm10,697,12.0,104.0,30.0,1078.00
2021-06-19,TW,Taipei,pm10,742,5.0,129.0,20.0,1044.27
2021-09-26,TW,Taipei,pm10,705,11.0,73.0,28.0,486.75
2021-03-01,TW,Taipei,pm10,743,5.0,100.0,31.0,2172.35
2021-03-11,TW,Taipei,pm10,716,5.0,83.0,34.0,3687.76
2021-05-22,TW,Taipei,pm10,735,5.0,57.0,24.0,500.69
2021-02-22,TW,Taipei,pm10,731,10.0,77.0,36.0,1405.08
2021-04-30,TW,Taipei,pm10,743,5.0,68.0,34.0,1450.09
2021-03-30,TW,Taipei,pm10,736,5.0,105.0,46.0,2366.35
2021-05-23,TW,Taipei,pm10,727,5.0,56.0,25.0,538.55
2021-09-13,TW,Taipei,pm10,564,2.0,62.0,18.0,677.52
2021-09-18,TW,Taipei,pm10,709,1.0,55.0,19.0,523.41
2021-03-23,TW,Taipei,pm10,730,5.0,62.0,26.0,729.28
2021-03-27,TW,Taipei,pm10,738,5.0,84.0,40.0,1701.11
2021-06-15,TW,Taipei,pm10,734,5.0,90.0,20.0,835.43
2021-09-05,TW,Taipei,pm10,708,1.0,64.0,9.0,388.48
2021-09-29,TW,Taipei,pm10,695,3.0,86.0,24.0,737.08
2021-04-27,TW,Taipei,pm10,720,5.0,64.0,24.0,1284.83
2021-05-25,TW,Taipei,pm10,479,5.0,69.0,15.0,556.42
2021-08-29,TW,Taipei,pm10,737,1.0,61.0,10.0,505.73
2021-02-10,TW,Taipei,pm10,578,1.0,38.0,10.0,398.74
2021-08-03,TW,Taipei,pm10,602,1.0,62.0,25.0,1115.57
2021-06-23,TW,Taipei,pm10,644,5.0,52.0,14.0,612.38
2021-08-13,TW,Taipei,pm10,722,3.0,75.0,22.0,781.69
2021-08-16,TW,Taipei,pm10,714,6.0,104.0,25.0,622.77
2021-05-28,TW,Taipei,pm10,502,5.0,69.0,20.0,1060.02
2021-06-10,TW,Taipei,pm10,733,5.0,84.0,18.0,697.34
2021-09-22,TW,Taipei,pm10,715,2.0,90.0,20.0,720.01
2021-05-12,TW,Taipei,pm10,731,2.0,108.0,29.0,801.09
2021-03-14,TW,Taipei,pm10,733,12.0,56.0,30.0,586.27
2021-03-18,TW,Taipei,pm10,731,5.0,89.0,50.0,1919.68
2021-02-20,TW,Taipei,pm10,737,12.0,67.0,32.0,983.79
2021-02-21,TW,Taipei,pm10,737,12.0,83.0,38.0,2406.81
2021-09-04,TW,Taipei,pm10,719,1.0,47.0,20.0,484.58
2021-01-02,TW,Taipei,pm10,725,5.0,52.0,21.0,676.11
2021-07-14,TW,Taipei,pm10,699,1.0,92.0,14.0,774.14
2021-04-25,TW,Taipei,pm10,742,5.0,80.0,22.0,944.36
2021-08-05,TW,Taipei,pm10,634,1.0,53.0,22.0,730.13
2021-02-23,TW,Taipei,pm10,729,5.0,106.0,21.0,1303.82
2021-03-15,TW,Taipei,pm10,725,13.0,85.0,34.0,2780.37
2021-05-30,TW,Taipei,pm10,634,1.0,32.0,12.0,389.58
2021-08-31,TW,Taipei,pm10,720,1.0,69.0,11.0,1143.23
2021-02-02,TW,Taipei,pm10,739,5.0,90.0,48.0,2171.48
2021-02-12,TW,Taipei,pm10,687,3.0,191.0,15.0,3000.94
2021-09-03,TW,Taipei,pm10,717,4.0,51.0,24.0,659.23
2021-04-09,TW,Taipei,pm10,636,1.0,66.0,25.0,2097.57
2021-06-03,TW,Taipei,pm10,729,5.0,57.0,23.0,749.14
2021-02-17,TW,Taipei,pm10,726,5.0,90.0,48.0,2885.28
2021-03-28,TW,Taipei,pm10,708,10.0,79.0,38.0,1063.56
2021-04-21,TW,Taipei,pm10,707,2.0,63.0,34.0,1968.69
2021-06-21,TW,Taipei,pm10,737,5.0,84.0,21.0,660.65
2021-01-12,TW,Taipei,pm10,714,11.0,84.0,46.0,2003.08
2021-01-29,TW,Taipei,pm10,738,25.0,98.0,65.0,1907.86
2021-08-17,TW,Taipei,pm10,718,4.0,50.0,24.0,666.32
2021-10-03,TW,Taipei,pm10,464,8.0,51.0,18.0,400.70
2021-05-19,TW,Taipei,pm10,731,10.0,59.0,28.0,796.54
2021-06-25,TW,Taipei,pm10,736,5.0,51.0,20.0,688.96
2021-04-02,TW,Taipei,pm10,742,5.0,80.0,42.0,917.49
2021-04-05,TW,Taipei,pm10,721,5.0,80.0,36.0,996.51
2021-07-10,TW,Taipei,pm10,667,4.0,60.0,22.0,761.72
2021-07-18,TW,Taipei,pm10,732,3.0,39.0,11.0,278.84
2021-07-30,TW,Taipei,pm10,709,1.0,59.0,24.0,585.15
2021-08-27,TW,Taipei,pm10,707,1.0,50.0,17.0,913.38
2021-02-15,TW,Taipei,pm10,739,2.0,89.0,26.0,1201.36
2021-03-02,TW,Taipei,pm10,660,3.0,71.0,18.0,1673.85
2021-08-01,TW,Taipei,pm10,710,4.0,54.0,18.0,565.43
2021-09-21,TW,Taipei,pm10,718,5.0,56.0,23.0,462.18
2021-09-23,TW,Taipei,pm10,703,1.0,91.0,14.0,709.44
2021-01-06,TW,Taipei,pm10,670,4.0,55.0,17.0,1227.99
2021-03-08,TW,Taipei,pm10,715,5.0,76.0,21.0,1461.99
2021-05-05,TW,Taipei,pm10,718,5.0,95.0,34.0,2885.03
2021-05-29,TW,Taipei,pm10,562,5.0,56.0,17.0,401.54
2021-07-03,TW,Taipei,pm10,555,13.0,84.0,27.0,723.48
2021-09-10,TW,Taipei,pm10,706,1.0,125.0,10.0,707.39
2021-01-22,TW,Taipei,pm10,603,1.0,66.0,11.0,832.54
2021-05-03,TW,Taipei,pm10,735,5.0,79.0,21.0,1095.22
2021-06-07,TW,Taipei,pm10,609,4.0,54.0,13.0,518.94
2021-08-02,TW,Taipei,pm10,647,1.0,50.0,23.0,727.69
2021-08-10,TW,Taipei,pm10,721,5.0,65.0,23.0,650.76
2021-09-30,TW,Taipei,pm10,709,1.0,79.0,24.0,958.88
2021-04-06,TW,Taipei,pm10,726,5.0,66.0,26.0,632.91
2021-04-22,TW,Taipei,pm10,579,1.0,58.0,14.0,732.74
2021-05-21,TW,Taipei,pm10,738,5.0,71.0,26.0,646.63
2021-07-05,TW,Taipei,pm10,592,1.0,144.0,16.0,1096.77
2021-08-07,TW,Taipei,pm10,723,1.0,30.0,10.0,374.81
2021-08-12,TW,Taipei,pm10,729,2.0,61.0,23.0,600.79
2021-10-02,TW,Taipei,pm10,717,8.0,60.0,21.0,454.89
2021-01-18,TW,Taipei,pm10,737,13.0,97.0,42.0,990.98
2021-03-20,TW,Taipei,pm10,737,5.0,62.0,32.0,952.32
2021-05-18,TW,Taipei,pm10,723,5.0,48.0,23.0,596.30
2021-09-08,TW,Taipei,pm10,641,1.0,63.0,17.0,770.68
2021-01-07,TW,Taipei,pm10,555,1.0,53.0,11.0,814.03
2021-04-29,TW,Taipei,pm10,714,5.0,53.0,20.0,1123.56
2021-05-02,TW,Taipei,pm10,741,5.0,60.0,30.0,853.51
2021-09-17,TW,Taipei,pm10,685,7.0,100.0,24.0,1092.72
2021-04-10,TW,Taipei,pm10,727,3.0,66.0,20.0,1073.08
2021-04-20,TW,Taipei,pm10,732,20.0,89.0,38.0,789.35
2021-07-02,TW,Taipei,pm10,578,4.0,65.0,24.0,811.39
2021-02-18,TW,Taipei,pm10,720,19.0,81.0,44.0,1519.68
2021-03-25,TW,Taipei,pm10,732,5.0,66.0,32.0,1005.88
2021-01-30,TW,Taipei,pm10,744,5.0,54.0,27.0,707.66
2021-02-03,TW,Taipei,pm10,733,23.0,71.0,45.0,646.62
2021-03-13,TW,Taipei,pm10,729,5.0,63.0,26.0,741.68
2021-09-06,TW,Taipei,pm10,676,1.0,51.0,15.0,905.90
2021-09-19,TW,Taipei,pm10,716,1.0,64.0,20.0,1266.48
2021-01-04,TW,Taipei,pm10,617,2.0,46.0,12.0,642.44
2021-01-16,TW,Taipei,pm10,742,5.0,101.0,31.0,4503.21
2021-06-17,TW,Taipei,pm10,726,5.0,95.0,23.0,940.66
2021-07-21,TW,Taipei,pm10,726,1.0,94.0,23.0,2260.09
2021-08-22,TW,Taipei,pm10,744,3.0,54.0,24.0,848.16
2021-03-21,TW,Taipei,pm10,664,1.0,118.0,26.0,4454.43
2021-06-06,TW,Taipei,pm10,472,1.0,36.0,10.0,297.23
2021-08-26,TW,Taipei,pm10,690,1.0,54.0,20.0,1027.09
2021-03-31,TW,Taipei,pm10,730,5.0,96.0,33.0,2501.55
2021-05-07,TW,Taipei,pm10,732,5.0,103.0,37.0,1098.65
2021-07-11,TW,Taipei,pm10,659,4.0,72.0,18.0,635.22
2021-02-24,TW,Taipei,pm10,727,5.0,80.0,20.0,1058.30
2021-03-06,TW,Taipei,pm10,720,5.0,73.0,20.0,1804.13
2021-06-11,TW,Taipei,pm10,694,5.0,58.0,18.0,524.59
2021-06-24,TW,Taipei,pm10,650,3.0,53.0,20.0,800.05
2021-08-11,TW,Taipei,pm10,721,8.0,71.0,25.0,703.92
2021-09-07,TW,Taipei,pm10,715,2.0,64.0,16.0,608.69
2021-09-09,TW,Taipei,pm10,690,1.0,94.0,10.0,696.39
2021-09-15,TW,Taipei,pm10,707,2.0,100.0,20.0,705.08
2021-03-07,TW,Taipei,pm10,602,1.0,62.0,12.0,1003.57
2021-04-16,TW,Taipei,pm10,685,2.0,50.0,19.0,688.98
2021-09-27,TW,Taipei,pm10,711,4.0,60.0,20.0,563.36
2021-05-27,TW,Taipei,pm10,499,5.0,124.0,20.0,1235.53
2021-06-04,TW,Taipei,pm10,676,4.0,54.0,20.0,1008.22
2021-05-10,TW,Taipei,pm10,728,10.0,76.0,30.0,804.46
2021-05-15,TW,Taipei,pm10,738,11.0,59.0,30.0,691.44
2021-02-07,TW,Taipei,pm10,742,10.0,73.0,27.0,1265.43
2021-04-04,TW,Taipei,pm10,730,4.0,78.0,30.0,1373.42
2021-08-14,TW,Taipei,pm10,716,3.0,62.0,23.0,704.77
2021-08-15,TW,Taipei,pm10,718,7.0,50.0,21.0,515.13
2021-08-25,TW,Taipei,pm10,687,2.0,52.0,23.0,582.99
2021-02-13,TW,Taipei,pm10,646,1.0,141.0,15.0,3289.60
2021-07-12,TW,Taipei,pm10,668,1.0,85.0,21.0,761.42
2021-04-26,TW,Taipei,pm10,737,5.0,79.0,20.0,688.23
2021-05-06,TW,Taipei,pm10,726,5.0,76.0,47.0,2387.56
2021-01-31,TW,Taipei,pm10,743,5.0,85.0,22.0,2004.87
2021-02-04,TW,Taipei,pm10,737,11.0,60.0,33.0,765.92
2021-08-20,TW,Taipei,pm10,740,4.0,70.0,24.0,667.84
2021-02-08,TW,Taipei,pm10,728,5.0,72.0,30.0,2350.28
2021-05-17,TW,Taipei,pm10,724,5.0,60.0,26.0,505.47
2021-06-27,TW,Taipei,pm10,735,5.0,94.0,18.0,713.08
2021-09-11,TW,Taipei,pm10,703,1.0,66.0,10.0,529.57
2021-01-19,TW,Taipei,pm10,729,5.0,52.0,22.0,667.33
2021-02-28,TW,Taipei,pm10,732,5.0,100.0,20.0,1492.73
2021-03-10,TW,Taipei,pm10,705,5.0,65.0,26.0,1183.72
2021-05-26,TW,Taipei,pm10,483,5.0,57.0,19.0,1112.49
2021-05-09,TW,Taipei,pm10,740,5.0,52.0,24.0,475.54
2021-06-30,TW,Taipei,pm10,735,5.0,56.0,25.0,901.30
2021-07-25,TW,Taipei,pm10,737,4.0,52.0,18.0,743.61
2021-07-27,TW,Taipei,pm10,710,6.0,68.0,23.0,623.80
2021-08-19,TW,Taipei,pm10,738,6.0,68.0,24.0,1000.90
2021-04-12,TW,Taipei,pm10,730,5.0,89.0,40.0,1765.32
2021-05-08,TW,Taipei,pm10,742,5.0,51.0,27.0,632.56
2021-09-16,TW,Taipei,pm10,706,8.0,83.0,23.0,811.00
2021-01-15,TW,Taipei,pm10,735,5.0,85.0,34.0,2302.48
2021-09-02,TW,Taipei,pm10,712,2.0,57.0,21.0,1404.81
2021-08-04,TW,Taipei,pm10,597,3.0,60.0,18.0,732.57
2021-08-24,TW,Taipei,pm10,716,1.0,130.0,25.0,909.28
2021-01-08,TW,Taipei,pm10,648,5.0,880.0,20.0,24118.70
2021-04-23,TW,Taipei,pm10,727,5.0,60.0,18.0,809.60
2021-07-20,TW,Taipei,pm10,730,3.0,67.0,17.0,897.83
2021-04-17,TW,Taipei,pm10,736,5.0,93.0,26.0,3883.83
2021-05-04,TW,Taipei,pm10,719,5.0,108.0,33.0,2419.85
2021-06-16,TW,Taipei,pm10,733,5.0,99.0,21.0,959.91
2021-06-18,TW,Taipei,pm10,729,5.0,69.0,22.0,909.57
2021-07-01,TW,Taipei,pm10,691,2.0,112.0,24.0,883.48
2021-07-06,TW,Taipei,pm10,643,1.0,265.0,21.0,3318.11
2020-12-31,TW,Taipei,pm10,725,14.0,70.0,34.0,812.95
2021-04-18,TW,Taipei,pm10,725,26.0,162.0,70.0,9905.58
2021-06-29,TW,Taipei,pm10,738,5.0,47.0,18.0,497.04
2021-08-28,TW,Taipei,pm10,724,1.0,59.0,13.0,805.18
2021-09-25,TW,Taipei,pm10,719,4.0,65.0,32.0,659.14
2021-09-28,TW,Taipei,pm10,705,4.0,69.0,23.0,1079.74
2021-02-11,TW,Taipei,pm10,694,1.0,116.0,18.0,2433.60
2021-03-03,TW,Taipei,pm10,720,5.0,74.0,28.0,1379.24
2021-01-28,TW,Taipei,pm10,725,3.0,72.0,25.0,1624.09
2021-03-19,TW,Taipei,pm10,731,5.0,101.0,46.0,1915.97
2021-07-17,TW,Taipei,pm10,732,1.0,53.0,11.0,416.30
2021-01-05,TW,Taipei,pm10,572,3.0,62.0,11.0,1001.62
2021-01-13,TW,Taipei,pm10,735,13.0,91.0,45.0,1771.63
2021-03-17,TW,Taipei,pm10,732,5.0,125.0,39.0,3070.59
2021-03-24,TW,Taipei,pm10,704,4.0,62.0,23.0,2595.19
2021-07-09,TW,Taipei,pm10,648,2.0,61.0,22.0,713.00
2021-01-23,TW,Taipei,pm10,667,2.0,56.0,20.0,1097.74
2021-01-26,TW,Taipei,pm10,731,5.0,89.0,32.0,1284.87
2021-05-01,TW,Taipei,pm10,742,17.0,65.0,39.0,826.57
2021-07-26,TW,Taipei,pm10,707,6.0,63.0,20.0,588.28
2021-08-30,TW,Taipei,pm10,718,1.0,66.0,10.0,977.17
2021-01-14,TW,Taipei,pm10,734,5.0,70.0,30.0,1067.31
2021-01-25,TW,Taipei,pm10,735,10.0,96.0,35.0,1411.94
2021-04-11,TW,Taipei,pm10,723,3.0,67.0,20.0,1289.15
2021-05-16,TW,Taipei,pm10,741,12.0,101.0,30.0,718.08
2021-06-13,TW,Taipei,pm10,701,5.0,46.0,18.0,457.51
2021-07-28,TW,Taipei,pm10,704,5.0,75.0,28.0,818.46
2021-10-01,TW,Taipei,pm10,701,10.0,73.0,27.0,1050.49
2021-01-11,TW,Taipei,pm10,701,5.0,56.0,20.0,774.89
2021-03-12,TW,Taipei,pm10,713,5.0,81.0,41.0,2240.29
2021-02-09,TW,Taipei,pm10,715,1.0,71.0,30.0,1627.87
2021-07-24,TW,Taipei,pm10,717,1.0,71.0,14.0,987.50
2021-08-08,TW,Taipei,pm10,735,1.0,97.0,23.0,798.93
2021-02-25,TW,Taipei,pm10,724,5.0,107.0,30.0,7144.55
2021-06-08,TW,Taipei,pm10,727,5.0,54.0,20.0,574.36
2021-07-29,TW,Taipei,pm10,701,11.0,58.0,27.0,670.63
2021-08-09,TW,Taipei,pm10,728,6.0,56.0,23.0,760.57
2021-09-12,TW,Taipei,pm10,687,1.0,49.0,10.0,518.12
2021-05-31,TW,Taipei,pm10,581,1.0,41.0,11.0,458.50
2021-06-12,TW,Taipei,pm10,714,5.0,62.0,22.0,629.01
2021-05-24,TW,Taipei,pm10,610,5.0,65.0,22.0,815.52
2021-06-02,TW,Taipei,pm10,717,5.0,53.0,20.0,579.93
2021-04-03,TW,Taipei,pm10,743,13.0,60.0,34.0,794.28
2021-04-13,TW,Taipei,pm10,733,5.0,77.0,30.0,1450.92
